V1,V2,V3,V4,V5,V6,V7,V8,V9,V10
344.57838121379496,396,1085.4392040628786,424.3097271673334,422,218.4108947670359,607.7903371609921,415.5080112155752,348.32616955349687,177
330.8697740487407,308,959.2725468557337,389.62818034685824,404,205.5168217104301,582.2345817975836,396.69918552037217,334.0334720074535,164
334.04108008010866,324,985.448058462875,399.49374963846634,415,209.34170688199657,587.9803953665921,401.3911362676053,337.5988531757334,166
353.44698322950285,364,1053.3225435175564,431.6006473722228,450,226.39281239834574,623.9257187245458,428.4914471804698,358.1921934277032,183
353.2811601476663,342,1005.6488443484409,408.0710404092838,408,219.65165527752544,624.6322722794966,426.1810552700958,356.436542473044,189
345.0393597158996,362,1035.024836016453,411.72789360841887,412,216.2159472938375,608.9075023274197,415.61181360022783,348.4050482731171,179
349.9622764061643,349,1021.7321995503504,415.01579093518984,423,220.14360445776774,617.974599349799,422.59239928572333,353.70954742228366,183
351.16999702203805,407,1095.6917049625863,425.19627472347975,412,221.00633506148682,620.5319944142177,423.62203588414616,354.4919612062206,186
330.6577992921432,315,959.4461924291207,381.8709423466078,382,202.47597760070576,582.3674467463646,395.3255063098242,332.9896226039973,167
357.1806937983486,378,1069.9550323650662,434.3225145558365,445,228.19256207104385,631.1268682145014,433.1206182493208,361.7098687492867,188
338.83493355469415,332,1000.237017233949,407.53645271250394,425,213.68982926373297,596.8270805602771,408.1532386977398,342.7373283987733,170
356.6644409356318,404,1103.573478448624,438.89509240131633,441,228.1202947779421,630.2452208997241,432.2466852278769,361.04577304478016,188
333.4419156764735,325,976.2311879254598,388.8144027609212,390,205.47545078192312,587.4520248292902,399.3620072909744,336.0569319938972,169
341.3056491470539,350,1021.1064138884309,409.5041866021702,417,214.47668479921958,601.7063528374641,410.98264253137677,344.8873729515335,174
337.6548501191264,338,1016.0974743877832,416.3054021018832,443,215.7753213855706,594.1519265700333,407.5086674177127,342.2475231072795,166
332.7965995980775,293,930.7255938264229,378.4644593477479,385,203.43440517245878,586.3499656858185,398.2695910141695,335.22681236326395,169
347.06761130060954,335,987.6397604452029,395.04278015819744,387,212.97262481243138,613.361056970174,417.0156370309905,349.471804062611,185
348.18302856696147,340,1006.6632524108664,409.12011202810356,416,217.87894305489013,614.7710748222532,419.9186990290653,351.67782094895375,182
342.0985429355839,285,923.9326725573657,384.6118836353223,396,209.96287046790695,603.720271341625,410.971764045321,344.87910646464735,178
328.0118688093433,337,1000.9354021568784,397.9395822800714,409,205.50746440372018,576.6940740343134,393.21433192065234,331.38535567631334,160
344.034491170772,343,1008.8821871842068,406.1966705049062,411,214.93675091277575,607.0264487720399,414.2490128757357,347.3694653565471,178
346.0442282610272,338,1002.8150503797098,406.5486728985828,413,216.1946693461745,610.7885558827994,416.97461432472,349.4406311896871,180
342.82677055489825,337,1005.4884164786558,408.9683513281079,422,215.64668693914243,604.4690537076212,413.21937627731285,346.5870515726101,175
337.5166642175959,309,961.8943692429184,394.04054202015374,408,209.83509216845917,594.7407211991589,405.5833408257344,340.78448064506364,171
338.69674765316364,315,962.3183124060113,388.2605536949648,390,208.11252311510287,597.4158751894028,406.22791210576156,341.27428593655736,175
342.51336976292765,368,1040.7845849109094,409.72146684315885,406,214.12967184133424,604.2637479018828,412.0122791297996,345.6697867354705,177
355.7148467511164,375,1069.800151103855,436.8896834149528,454,228.56392856045855,628.1286494926941,431.65401514017606,360.5954071130965,185
349.27080865300735,351,1030.8591169925355,421.6836169281177,438,221.95408980459996,616.2988516001576,422.4366957087445,353.59122934285335,180
345.3342460134154,383,1081.7576071432707,435.4842965977418,455,223.14151097765384,608.4213606011632,418.14068876596275,350.32672315390283,173
343.241597382242,315,979.8518260590859,407.92452522427885,432,216.63791146335814,605.0125302678791,414.25989136179146,347.3777318434333,174
340.87230782525535,322,990.3545411731905,409.65136216475514,434,215.80916277892078,600.4714287452115,411.2639054651199,345.1011027243565,171
355.99148767692964,385,1072.7394904838,428.77488263902865,429,225.45978279900956,629.2609206820775,430.76920363267635,359.9230449217037,189
351.15148252758325,331,1004.0203744744332,417.82354187648986,439,222.54370425036083,619.8405468822228,424.9438139023678,355.4963712498667,182
361.0158304025675,377,1063.6782985914053,430.77574902229156,434,228.74067503318685,638.6661884589764,437.5832072551372,365.10095950455377,194
345.8137390099748,344,1013.0948674457393,410.0997087025322,418,216.95946360333247,610.2299732995856,416.9227131323937,349.401191829877,179
335.138251974758,302,938.9655849257632,377.714596324205,376,203.73441825454822,591.0088261343112,400.8805115924455,337.21083298989754,173
340.5589070332847,298,951.0138748195272,396.705072802267,418,212.62875028390653,600.266122939473,410.05680831760657,344.18383788721684,173
338.4015922328956,311,978.9843780369159,409.42718889586655,442,215.23401236671495,595.5921564680244,408.43450163148293,342.9510581715963,167
347.8511132805361,346,1019.4967917019079,415.20357921897374,427,219.44172018700164,613.87432148452,420.0333798997737,351.7649661554602,180
356.97784172760237,385,1084.561710333298,441.13093795045575,457,230.0002329442316,630.4505267054625,433.4537823753902,361.96303788191983,186
357.61403512014715,356,1032.85523709311,421.7213345591252,428,225.34790463933714,632.3617923067541,432.83935531557773,361.4961389764638,191
332.51995867226424,333,995.6379224336745,399.03326455779853,410,208.05073038591328,585.217694496435,399.1544025216692,335.8991745546568,165
327.9565944487311,317,967.8550798770833,386.9413655024464,395,202.87732656893868,576.9295918859638,392.444201283861,330.8001386914269,162
342.0800284411291,304,961.1795112448868,400.9017592131727,423,214.3733806155915,603.0288238096301,412.29354206354265,345.88351650829344,174
337.21238611147663,382,1068.618971179262,419.8206826547406,426,214.4368227932477,593.7262089356005,406.08308701483844,341.1642343440132,168
347.43628645319234,335,1000.3512812499279,408.0277623962793,417,217.45245722446228,613.3308449242622,418.9928648152951,350.974285884637,181
332.7228107430105,332,989.1734446239066,393.7193216952745,398,206.42452104696622,585.8940360054738,398.8212383955999,335.64600542202373,167
343.6473015237344,365,1037.488605146235,410.2488041107224,408,214.95815941554972,606.3652132859569,413.59356310965273,346.87139357816716,178
346.41290341360997,362,1048.0953718182893,425.51157726504533,443,221.40034789516807,610.7583438368875,418.9518421090246,350.94311301171314,176
345.1960601118849,313,971.9161342489044,403.0071528800287,420,215.9612946098979,609.0101552302889,416.21536217398443,348.8636806916869,178
354.96810463734727,366,1058.0600465039402,434.8010134283984,455,228.01646837387023,626.688419594703,430.72818092640586,359.8918720487798,184
335.3778639116616,322,978.4016676079208,395.20530422087086,405,208.60447229534518,590.7582022597051,402.6392561213891,338.54729088579694,169
342.9005594099653,331,991.822666552722,401.9331319071047,409,213.65460950295864,604.9249833879658,412.66772889588253,346.16785851385043,177
356.4801033593404,376,1059.2207839734313,425.4283587991646,426,225.03355807880354,630.2603269226801,431.2580713357246,360.2945321337671,190
338.83493355469415,315,977.1674501183021,403.30209120490093,425,213.1756882500511,596.8270805602771,408.1532386977398,342.7373283987733,170
343.1586858413237,317,973.6564101511992,399.39776289568226,411,213.66049956046942,605.3658070453545,413.1046954066045,346.49990636610374,177
338.6505959784027,342,1007.4515904290259,403.5347624802883,410,211.75234894811862,596.842186583233,407.16462480558755,341.9860874877603,172
343.8592762803319,344,1018.3164925364329,414.5189208694174,430,217.5755932787125,606.2323483371758,414.9672423202007,347.91524298162335,175
350.5061664491872,358,1038.5797486002887,422.1693236955858,434,222.287030394263,618.7384877387512,423.8513976255629,354.66625161923344,182
339.498764127545,329,986.7832388895616,397.61123912890633,403,210.83646730087102,598.6205872357435,407.92387695632306,342.56303798576045,174
333.3681268214065,358,1026.5368385644801,402.57478457635267,403,208.28410512218989,586.9960951489455,399.9136546724048,336.476125052657,167
344.9379336805265,344,1013.1519577660741,409.7768833990541,418,216.469545566069,608.5693315729002,415.77839566326253,348.53163283943366,178
357.2544826534156,380,1067.145549317084,429.2799358442936,432,226.44243334718095,631.5827978948461,432.56897086789047,361.290675690527,190
350.303314378441,337,1015.1894924956899,422.00350460709416,446,223.24788077432768,618.0621462297123,424.18456175163226,354.9194207518665,180
339.5264013078511,300,950.3990989994455,393.39622405910023,410,210.97203624569747,598.5028283099184,408.30894227471873,342.85564647820365,173
357.3835458690948,334,1005.1381200863092,418.2981278799638,433,225.26587840337203,631.8032097235404,432.78745412325145,361.4566996166537,190
334.8892482292509,315,970.2078403623866,394.56654664181445,408,208.54679959090942,589.7587960191025,402.15038841834087,338.1758036737336,168
336.8437109588938,306,952.7729150339976,387.9056136767865,396,207.6584776141684,593.7564209815124,404.10585923053384,339.6617525219872,172
331.5336046215915,294,930.8914015541632,376.9630857877529,382,202.33078026812692,584.02808847305,396.4698237789554,333.85918159444066,168
331.026474444726,330,992.5132136300048,398.59212591492764,412,207.40946384833833,582.3372347004528,397.3027340941288,334.49210442602333,163
337.66424192772996,322,968.4887033846494,386.1971053952107,382,206.60702702209434,595.652580559848,404.4800460628737,339.9460945275442,175
351.6124610296879,342,1014.6725076164851,416.4503123082892,429,221.7097182839674,620.9577120486505,425.0476162870204,355.5752499694869,184
337.95000553939445,329,981.7899750802075,391.9007257481086,391,208.26066547643708,595.9756452914115,405.30207789199136,340.5707508722407,174
340.1993545665532,335,1002.9456207201727,407.5017152403084,422,214.11644564927178,599.487128527565,409.7864238699193,343.97837460128005,172
330.22445797034464,315,966.6912537867104,388.9923603923035,399,204.65527607353005,581.1325226541119,395.60676924356727,333.20335237682025,164
332.26183224090585,322,979.8783448415987,395.3416313521577,408,207.28875060239974,584.7768708390463,398.71743601094727,335.56712670240347,165
336.8437109588938,331,986.698749027596,394.13261589384973,396,208.41456734017115,593.7564209815124,404.10585923053384,339.6617525219872,172
342.69770733921905,319,980.6457106858188,404.00903361675586,421,214.88765218438428,604.248641878927,413.00089302195187,346.4210276464835,175
332.9532999940628,303,947.6818602837666,384.43944385162695,393,204.96412424188568,586.4526185886876,398.8731395879262,335.68544478183384,168
342.7162218336739,328,981.3958060711278,394.6934005220162,394,211.32396252982286,604.9400894109217,411.67911500373026,345.41661760283745,179
339.75689055890336,325,982.1873160854782,397.56667100430917,405,211.1447932487829,599.0614108931322,408.360843467045,342.89508583801376,174
350.27567719813493,382,1073.2861661417091,430.2038010958208,439,223.596209254143,618.1799051555374,423.79949643323664,354.62681225942333,181
311.2333816482941,265,889.4645786293864,358.8305976189084,374,188.95831814987793,545.7306758564159,369.5469734151814,313.40069239567356,146
354.2398770180329,383,1070.1396044049818,427.63107185470733,429,224.41945954640238,625.9396372287067,428.480568694414,358.183926940817,187
338.0514315747676,299,938.5252520628774,381.89589170071196,385,206.5553749302803,596.313816045931,405.13549582895666,340.4441663059241,175
336.02317999005766,289,935.7000933236017,389.3650418696798,410,208.67968461720235,591.8602614031768,403.731672398194,339.3774105164302,169
342.0247540805169,297,945.7406226417629,393.14158358842064,409,212.1364094383314,603.2643416612804,411.52341142675135,345.2982995234071,176
349.13262275147684,352,1017.3670126399887,406.89115950686414,403,216.9211682586918,616.8876462292833,420.51136911676616,352.1281868806374,185
353.622198119943,358,1037.1030713666107,422.03299656429897,431,223.60275208720844,624.7198191594099,427.7732177360047,357.6464158026269,186
343.4720866332943,341,1012.9970765048625,412.3440522581704,427,216.84091205548367,605.571112851093,414.31179255411774,347.4171712032434,175
347.74968724516293,365,1047.8341477620547,422.4685322908625,433,220.8143312537172,613.5361507300006,420.1999619628084,351.89155072177675,179
341.7481131547037,308,971.2989838164405,406.4870662266778,434,215.87567056962274,602.1320704718969,412.40822293425106,345.97066171479986,172
349.9437619117095,332,1010.1258372870898,422.33878332046925,450,223.4653454000083,617.2831518178042,423.914177303945,354.71395746592975,179
345.58324975892253,332,998.9480840363777,409.16730291019616,423,217.1798732577685,609.6713907163719,416.87081194006737,349.36175247006685,178
332.9809371743689,316,968.2931215028959,390.685792506487,400,206.36992392639678,586.3348596628625,399.25820490632185,335.978053274277,167
360.62864075552983,360,1039.3604155234198,425.11375916948913,431,227.5825835633965,638.0049529728934,436.9277574890543,364.60288772617383,194
327.2098523349619,271,905.9047409666432,375.6367322346384,396,201.21085358786627,575.4893619879726,391.5183670700908,330.09660362711026,161
339.9321054493435,319,965.9678439345327,387.99902019638535,386,208.35473293764562,599.8555113279962,407.64261402258,342.3493082129375,177
327.12694079404366,283,913.2796586561959,369.6007707928671,375,198.53587757537866,575.842638765448,390.3631711149038,329.2187781497807,164
326.3064098252075,324,974.9147718109487,385.50684412934703,389,201.311212742739,573.9464791871123,389.98898428256393,328.9344361442237,161
352.7463927904946,327,995.0921275348835,413.98868851166236,431,222.17528278970155,623.0591774327245,426.62890026687353,356.77685681218355,185
333.29433796633947,324,985.921254100656,399.6468004500546,416,209.06643899676928,586.5401654686009,400.4653020538351,336.89531811141666,165
330.9712000841138,325,979.7883917463687,391.3301104675405,398,205.23297984915848,582.572752552103,396.5326034573375,333.906887441137,165
341.8862990562342,385,1090.6396902290146,440.7077705651687,469,223.26759206065947,601.5432758427713,414.3335495262293,347.4337041770158,167
331.4598157665245,295,937.7719846813771,382.7529047653434,395,204.17163975911015,583.5721587927055,397.0214711603858,334.2783746532004,166
347.41777195873755,336,1013.1715194620582,419.8341963778442,444,221.3185827694248,612.6393973922674,420.31464283351676,351.9786959282831,177
345.52797539831033,336,998.4365623904372,404.1470082609518,409,215.27558155994961,609.9069085680221,416.1006813032761,348.7765354851805,180
341.04752271569544,318,976.8491357417324,400.5818715341963,415,213.07958964586373,601.2655291800755,410.5456760206548,344.55532509928025,174
338.4477439076565,311,970.4910007269877,400.8781425049714,422,212.41076343778218,596.1658450741941,407.4977889316569,342.23925662039335,170
350.2941916925897,338,1002.1134934605892,407.68692330090704,412,218.4296093804557,618.8713526875323,422.477718415015,353.62240221577724,185
347.1872827076852,345,1027.5224366073194,424.1324724478413,449,222.17410779370314,612.0808148090535,420.2627416411905,351.93925656847307,176
351.713887065061,327,991.763284995314,410.1816795911305,423,220.45808157341227,621.2958828031699,424.8810342239857,355.44866540317037,185
338.01440258585797,343,1021.1611295963834,415.97012338850806,439,215.55785675989,594.9309209819414,407.7790518654,342.45298639321635,167
325.81779414279674,314,962.6498444861827,384.1208462842431,392,201.1628092711829,572.9470729465099,389.5001165795157,328.5629489321603,160
339.1853633355744,318,965.0840062125696,387.90299091929114,387,208.0492214633782,598.4152814300052,406.7167798088098,341.6457731486208,176
340.50363267267255,315,968.1437868502578,394.9228193058956,404,211.11762524360913,600.5016407911234,409.2866776808153,343.5986209023305,175
330.86065136288937,298,931.26918086345,372.57171806516334,370,200.36587083711692,583.0437882554036,394.9923421837549,332.73645347136426,169
329.5791418919486,332,987.6802943151264,390.84734132457413,394,204.09616632703114,580.0304635106403,394.51435296676243,332.37323274618706,164
343.36153791206993,358,1024.187333450677,404.5451837578245,399,213.30452096120698,606.0421485543934,412.7715312805351,346.24673723347064,179
334.27156933116095,314,969.7401079578699,394.94639347978676,410,208.45593826867815,588.5389779498058,401.44303745993165,337.6382925355435,167
335.92175395468456,332,996.606250017603,402.60791706994934,416,210.77814182088056,591.5220906486572,403.8982544612287,339.50399508274677,168
349.7594243354181,344,1020.0544772016547,418.8352532656187,435,221.58835226247416,617.2982578407601,422.9255634117927,353.96271655491677,181
338.1067059353798,320,972.9626077024163,393.14318856701954,399,209.2157563541019,596.0782981942808,405.90562646574796,341.0293832908105,173
336.6408588881476,349,1016.232793953011,403.68092026397676,408,210.55491769280013,593.0800794724735,404.43902335660323,339.9149216546203,170
345.869013370587,322,989.1797886162889,410.636561755491,432,218.31937069842934,609.9944554479354,417.692843769185,349.98640881476337,177
338.733507519321,344,1019.0751397758883,413.057845163615,431,214.8507352071678,596.4889098057577,408.3198207607745,342.8639129650898,169
341.15807143691984,357,1041.6527469415787,422.3292250007638,443,218.30962172638664,600.794493476775,412.08593729423745,345.72575906905297,170
352.69111842988247,347,1016.2931396448461,412.95367528133846,417,220.7548885165245,623.2946952843748,425.85876963008224,356.1916398272972,187
334.9077627237057,321,966.886835668464,384.50367328102726,381,204.89237916922764,590.4502435510974,400.8286104001192,337.17139363008744,172
359.0060933123123,368,1050.7469683594873,426.9366253870595,432,227.05934635322657,634.9040813482169,434.85760580615283,363.0297936714137,192
334.13338342963044,319,961.676137044299,381.1502564132633,375,203.54399107893045,589.1277725789315,399.5177108679533,336.17525007332756,172
332.9532999940628,298,940.896693485047,383.19404340821427,393,204.81290629668513,586.4526185886876,398.8731395879262,335.68544478183384,168
339.01014844513423,354,1022.0144791558337,404.94304438769086,406,211.7465894457188,597.6211809951411,407.4350092532748,342.19155077369703,173
359.60525771594746,407,1114.2451732866598,447.57917581190577,457,232.13534601490448,635.4324518855188,436.8867347827837,364.5717148532499,189
325.68873092711755,320,970.3759393272002,385.13945070127176,391,201.1296206533874,572.7266611178155,389.2816333241547,328.39692500603365,160
342.8452850493531,332,987.2400448275497,396.16559699181283,395,211.65958703801945,605.1605012396161,411.89759825909124,345.5826415289641,179
332.46468431165204,352,1015.481901183893,397.7491712387921,396,206.6000925236961,585.4532123480852,398.38427188487793,335.3139575697704,167
348.468792178626,378,1062.0325582584867,422.5452151301599,425,220.47013276947632,615.0941395538168,420.7407308581829,352.30247729365027,181
346.34850636714646,347,1007.3671839423694,401.19309953596337,395,214.072913022675,611.8030681463578,416.47486813561596,349.0608774907375,183
334.21629497054874,289,929.8746188793551,382.70277625874905,396,205.6745824886961,588.774495801456,400.6729068231403,337.0530755506571,169
342.1538172961961,343,1008.5802625074303,405.07514378288346,410,213.74226468621265,603.4847534899748,411.74189468211233,345.4643234495337,176
345.26984896695194,320,975.8918179996418,399.20997461189836,407,214.36238383123555,609.4660849106334,415.6637147925541,348.4444876329272,180
340.71560742927,312,973.3982747158468,403.6763776608761,426,214.27944370949388,600.3687758423423,410.6603568913632,344.6424703057867,172
336.89898531950604,332,993.9954374722562,400.3983109865067,410,210.47007698319058,593.5209031298622,404.8759898673252,340.24696950687354,170
342.07090575527786,303,945.3894454902984,386.0870177296206,389,209.49462204363928,603.8380302674501,410.58669872692536,344.5864979722042,179
347.6667757042447,344,1010.4269645800574,408.21292792256776,412,217.14131680290595,613.889427507476,419.0447660076214,351.01372524444713,182
342.35666936694236,322,974.9751175027837,394.77959914670885,398,211.51118356646336,604.1610949990136,411.40873055604294,345.2111543169006,178
337.53517871205077,335,985.7140317438744,388.9592704330171,381,206.78554352757962,595.4321687311538,404.26156280751275,339.7800706014175,175
334.5758474372803,310,956.6508078438583,386.35277896429443,392,205.94101528765725,589.5534902133642,400.94329127082756,337.25853883659386,170
331.4321785862184,285,921.2318235414797,377.25379637653083,388,202.85657084171942,583.6899177185305,396.6364058419901,333.9857661607572,167
349.7594243354181,362,1044.4810776770455,423.31869486190425,435,222.13273686519614,617.2982578407601,422.9255634117927,353.96271655491677,181
345.39891218263114,332,992.5923236340152,402.6748117911552,408,214.93995705175303,609.6864967393277,415.8821980479151,348.61051155905386,180
333.3404896411004,288,928.574675839946,382.1308708665884,396,205.1544208623925,587.1138540747706,399.5285893540091,336.1835165602138,168
341.07515989600154,337,1005.6025971193255,408.3227007211516,422,214.66685086461547,601.1477702542504,410.9307413390505,344.8479335917234,173
337.61809025296907,268,903.7022792684049,381.2958269972493,402,207.79712214286116,595.0788919536784,405.4167587626997,340.65789607874706,172
332.6675363823983,333,984.5908228987344,387.95178677998257,384,204.42949858202704,586.1295538571242,398.05110775880854,335.0607884371373,169
357.98271027272995,371,1065.922258293994,438.4425181274449,458,230.28139088696972,632.3315802608423,434.81658309988234,362.9986207984898,187
338.87196254360373,303,937.956640096602,377.1984223549458,371,205.1410012697249,598.2099756242667,405.50968266129655,340.7285083114811,178
327.9013200881189,292,927.9895907985685,374.69774828140874,381,200.0959707889566,577.165109737614,391.6740706470697,330.2149217065406,164
342.69770733921905,375,1056.6395788314794,417.9575185829775,421,216.58129317063046,604.248641878927,413.00089302195187,346.4210276464835,175
337.470512542835,328,996.1713803879816,407.32211009601696,428,213.23296928915406,594.1670325929891,406.5200535255604,341.4962821962665,168
358.6741780258869,356,1039.1539071751376,428.5366509816442,443,228.07773888261607,634.0073280104837,434.9722866768612,363.1169388779201,190
332.5661103470252,310,955.9327778496356,384.7553761272052,390,204.53187890905798,585.7913831026046,398.21768982184324,335.18737300345384,168
338.235769151059,334,992.3771800562777,397.1061859236414,400,209.8538167526996,596.2987100229751,406.12410972110894,341.1954072169371,173
352.5711779000545,371,1062.8788673560987,433.0213826895223,450,226.11459948436303,622.2650769978604,427.34712971133854,357.3226344372598,182
354.4427290887792,418,1112.5283275459958,431.2840121847543,417,223.88201941289927,626.6159787377456,428.1474045683446,357.9307578081839,189
337.82094232371526,310,955.5902359276264,386.692327948074,390,207.47138713263882,595.7552334627172,405.0835946366304,340.404726946114,174
334.8892482292509,307,959.3515734844351,392.57390593235425,408,208.30485087858852,589.7587960191025,402.15038841834087,338.1758036737336,168
